ID	age	sex	n_babies	site	year	pop_size	weight
899	11	f	2	2	1994	142	10.351084885102939
900	0	f	1	1	1994	142	-0.9901675355020829
901	0	m	2	2	1994	142	-8.44161252745698
904	3	m	2	1	1994	142	-1.9336836580315804
905	6	f	2	2	1994	142	11.312399575948547
906	4	f	0	3	1994	142	NA
4	11	m	1	3	1995	129	0.14110031459284372
13	3	f	2	2	1995	129	2.70170447538596
18	0	f	1	3	1995	129	5.505369741341064
19	8	f	1	3	1995	129	9.249303391228336
23	1	f	2	3	1995	129	5.700851660339737
26	6	m	2	1	1995	129	-8.974924704699971
31	5	m	2	3	1995	129	-2.0456311592172938
34	11	m	0	3	1995	129	5.065332315773046
37	7	m	0	3	1995	129	-5.1901814800394055
38	3	f	1	2	1995	129	NA
41	2	m	0	2	1995	129	-1.5612318164170877
43	3	f	2	2	1995	129	9.025157099696889
45	7	m	0	1	1995	129	-6.544666926929018
46	1	f	2	1	1995	129	9.278365359258212
48	12	m	1	2	1995	129	3.5171808847618946
51	4	f	1	1	1995	129	6.5786021130371335
54	9	m	2	1	1995	129	-2.5765421253161844
58	1	m	1	1	1995	129	-5.258968053610631
59	15	f	2	3	1995	129	12.263302496473493
60	6	m	1	2	1995	129	-1.5025961915971284
65	0	m	0	2	1995	129	-5.960628800886035
73	10	m	1	2	1995	129	-1.5453272215003726
74	1	m	0	2	1995	129	-9.35219001059677
75	1	m	2	3	1995	129	-2.8802088117870497
78	3	m	0	2	1995	129	-7.079264846570129
80	13	m	1	3	1995	129	-3.0003812105552665
83	7	f	0	2	1995	129	7.03695571262942
91	5	m	2	2	1995	129	-5.9889985180002245
92	4	m	0	2	1995	129	-7.861657688787685
94	5	m	2	1	1995	129	-4.40170379823343
98	6	f	2	1	1995	129	6.132522625169571
102	0	m	0	3	1995	129	-4.9243040769137965
103	9	f	0	3	1995	129	8.73723840370575
104	6	f	1	3	1995	129	8.74748589607332
105	5	f	1	1	1995	129	3.6411404239858722
108	8	m	0	3	1995	129	-4.121205647075405
110	6	f	1	2	1995	129	7.068273310030804
117	2	f	0	1	1995	129	5.014318771505867
122	10	f	2	2	1995	129	8.888336256071025
125	2	f	2	1	1995	129	5.324854418320011
127	4	m	2	1	1995	129	-3.1758585315566585
128	0	f	1	3	1995	129	NA
132	5	f	1	2	1995	129	8.648907315687676
137	9	f	2	1	1995	129	8.46684516724874
140	12	m	1	3	1995	129	-2.9355220658028447
141	1	f	2	1	1995	129	6.756162292573939
145	14	m	2	2	1995	129	-2.6706780830584083
148	4	f	1	2	1995	129	7.0899585097404625
149	8	m	2	2	1995	129	NA
163	2	f	1	1	1995	129	6.5972981038279865
168	10	m	1	3	1995	129	-1.383374132002762
174	9	m	1	3	1995	129	-3.041977738138904
177	0	m	1	2	1995	129	-0.09862462426506806
179	1	m	1	3	1995	129	-6.919878892019943
182	3	f	0	3	1995	129	10.034699608563841
185	4	m	2	1	1995	129	-10.093315623324306
188	0	f	2	1	1995	129	1.459365096730272
192	4	f	2	2	1995	129	4.415489436582634
194	5	m	1	2	1995	129	-2.857502305235988
195	1	m	2	3	1995	129	1.9488387736811554
197	9	f	0	3	1995	129	NA
201	8	f	1	2	1995	129	9.92488116675243
203	8	f	0	3	1995	129	4.615878737179436
204	0	f	0	2	1995	129	4.82631908114671
208	1	f	2	2	1995	129	NA
214	5	f	1	1	1995	129	3.6834637372578087
218	4	m	1	1	1995	129	-3.8148224533900126
223	1	f	2	1	1995	129	7.348401312337441
227	9	f	2	1	1995	129	6.216117114882234
231	6	m	2	3	1995	129	-2.601068304650164
234	2	m	2	1	1995	129	-3.799155382676772
237	4	f	1	3	1995	129	NA
244	13	f	2	2	1995	129	9.84687418422707
255	1	f	1	2	1995	129	NA
265	0	f	0	3	1995	129	3.448531038970006
266	0	m	2	3	1995	129	1.1011912871548772
267	13	f	0	3	1995	129	9.787604717744552
273	10	m	2	3	1995	129	-3.015680666650998
274	0	m	0	2	1995	129	-4.3425348857992425
279	12	f	1	1	1995	129	6.881414510791599
298	5	m	1	2	1995	129	2.1452275408234946
303	5	f	2	1	1995	129	4.75955849652513
305	6	f	0	3	1995	129	4.009104327346542
311	5	m	2	3	1995	129	-2.4679129411294016
313	5	m	0	2	1995	129	-2.4954830610305705
322	5	f	1	3	1995	129	6.265935028081332
323	4	f	0	1	1995	129	2.7150625353752056
330	2	f	1	3	1995	129	5.563374097700654
338	0	f	0	2	1995	129	-1.4459006147181837
339	4	f	0	2	1995	129	7.448101729340081
344	8	m	2	3	1995	129	-1.603857562571087
350	9	f	1	2	1995	129	6.601953594641249
356	9	f	2	1	1995	129	6.8647691675708655
359	7	f	2	3	1995	129	6.5163567934563895
362	0	f	2	3	1995	129	5.491604550804884
363	0	m	1	2	1995	129	-6.0618555455649
374	2	f	2	2	1995	129	4.639029555868389
375	2	f	0	1	1995	129	1.1064147918664269
385	7	m	2	1	1995	129	-4.042366975781447
386	3	m	1	2	1995	129	NA
387	9	m	2	2	1995	129	-3.7287817320032
390	5	f	1	1	1995	129	4.59761197574758
391	10	m	1	3	1995	129	-5.002917956104746
394	9	m	2	3	1995	129	-4.747645451560908
398	2	m	0	1	1995	129	NA
400	7	f	0	3	1995	129	NA
404	10	f	1	1	1995	129	9.676134839052105
409	1	m	2	2	1995	129	-1.8632159492374092
412	2	m	0	1	1995	129	-4.9233746361214275
436	7	m	0	2	1995	129	NA
443	8	m	1	1	1995	129	-3.8764910142444804
447	1	m	2	3	1995	129	-3.567256369846495
451	14	f	2	1	1995	129	8.01032111237654
453	3	m	2	2	1995	129	-2.625086769001204
458	12	m	1	3	1995	129	-0.2591904677053529
459	3	m	2	2	1995	129	NA
464	3	m	0	1	1995	129	-1.343295630920336
467	0	f	0	3	1995	129	NA
469	3	f	1	3	1995	129	5.040257838724402
471	8	f	0	3	1995	129	NA
477	7	f	1	2	1995	129	5.673662770445739
481	6	f	2	2	1995	129	5.38453413719751
485	1	f	0	1	1995	129	6.97468282375433
491	4	m	0	3	1995	129	-6.101317299705345
492	0	m	2	3	1995	129	-4.2153020359230675
497	5	m	1	2	1995	129	-1.7407704309706562
502	11	m	2	3	1995	129	2.284776423457393
506	0	f	0	2	1995	129	3.4362391452147474
508	4	f	2	1	1995	129	NA
512	0	m	1	2	1995	129	-6.235915104654013
513	3	m	2	3	1995	129	-6.62537539816457
514	4	m	0	1	1995	129	-5.154550062581009
532	7	m	1	2	1995	129	-2.8566582475176214
534	10	f	1	1	1995	129	7.186240231635338
537	15	m	2	1	1995	129	1.917744347740079
539	8	m	0	3	1995	129	-1.7454004160829457
544	0	f	2	2	1995	129	3.29427756573806
545	1	m	2	3	1995	129	-2.2984941110030155
546	11	m	1	3	1995	129	-3.087700957145136
550	6	f	2	1	1995	129	6.71934963443476
551	4	m	0	2	1995	129	-9.788328570884309
555	3	f	1	1	1995	129	2.928633434340847
580	5	m	1	1	1995	129	-5.178047504156181
582	2	m	1	3	1995	129	NA
585	1	m	2	3	1995	129	NA
586	1	f	0	2	1995	129	2.604207720207491
595	1	m	1	3	1995	129	-8.710167627764239
598	10	f	2	2	1995	129	7.661081573511825
600	11	m	1	1	1995	129	-1.2943959762047446
601	13	m	0	2	1995	129	1.051857275342708
603	7	f	0	1	1995	129	NA
605	7	m	0	2	1995	129	NA
617	0	f	1	3	1995	129	2.950175330926594
621	9	m	2	1	1995	129	1.4528230572880216
623	3	m	1	1	1995	129	-4.965353434862358
627	0	m	1	3	1995	129	-3.670194665781623
629	6	f	2	1	1995	129	5.91211233942293
631	13	m	2	3	1995	129	NA
633	2	f	2	1	1995	129	6.3551595805496195
634	5	f	1	1	1995	129	1.5976708285464294
636	5	f	0	2	1995	129	7.732670683950807
640	1	m	0	2	1995	129	-3.7449147519400725
644	7	m	2	2	1995	129	0.46199689716402886
653	9	f	2	2	1995	129	9.183043720623479
655	6	f	0	3	1995	129	4.742526331925765
658	9	f	1	3	1995	129	8.32404708064052
660	2	f	2	3	1995	129	2.4458274626924443
661	10	f	0	1	1995	129	6.341379247133878
663	0	f	0	3	1995	129	5.828242344953978
664	7	m	0	3	1995	129	1.1246875011305892
667	2	f	1	3	1995	129	3.379567263912885
668	3	m	0	2	1995	129	-5.157354670769872
677	6	f	0	2	1995	129	5.443524669353733
682	1	f	1	3	1995	129	2.3428994588714516
686	7	m	0	3	1995	129	-6.142404454609844
696	7	m	2	3	1995	129	-3.0096800861200532
701	13	f	2	2	1995	129	10.944406750004251
702	1	m	1	2	1995	129	NA
703	1	m	0	2	1995	129	-5.5992079696429435
706	0	m	2	3	1995	129	-4.714671533626069
707	6	f	1	2	1995	129	0.18111545663252385
710	3	f	2	1	1995	129	4.7067500265894395
712	10	m	1	3	1995	129	-1.4539102223090818
716	5	f	2	2	1995	129	6.668647516187442
717	1	m	0	1	1995	129	-6.695164360374312
718	2	m	2	3	1995	129	-0.8928884748053874
719	6	m	1	3	1995	129	NA
737	8	m	0	1	1995	129	-5.497197625373064
740	6	f	2	3	1995	129	NA
744	12	m	1	2	1995	129	-3.120895895715562
788	7	m	2	1	1995	129	-0.5300783253327843
791	2	m	1	1	1995	129	-5.646339429510919
792	2	m	0	3	1995	129	NA
799	0	m	0	1	1995	129	NA
800	10	f	1	1	1995	129	8.969388630765074
804	3	m	0	2	1995	129	-7.762493523328927
805	1	f	1	2	1995	129	2.5186614949667807
806	10	m	2	2	1995	129	NA
810	0	m	1	2	1995	129	-8.271814073590859
819	2	f	2	1	1995	129	2.718214092254658
822	1	f	2	2	1995	129	4.358199187505333
825	8	f	1	3	1995	129	6.7644905440625935
826	11	m	2	3	1995	129	-1.4930347326498676
835	4	f	2	1	1995	129	5.1696529619492155
842	0	m	2	2	1995	129	0.7691577297234724
845	2	m	2	1	1995	129	NA
846	7	f	1	2	1995	129	10.750145592419148
849	3	f	0	2	1995	129	4.517185316924731
854	8	m	0	1	1995	129	-0.15244931340944773
862	1	f	0	3	1995	129	6.881801933150231
864	0	m	0	2	1995	129	-2.9628519225091874
875	10	m	0	1	1995	129	NA
877	12	f	2	3	1995	129	11.182351912965544
879	5	f	1	3	1995	129	7.808849410712376
880	13	f	0	3	1995	129	6.90078632438555
881	2	m	2	1	1995	129	-1.838258543021066
882	1	m	1	2	1995	129	-4.598718102133688
883	14	m	2	3	1995	129	3.5322114709607386
884	7	f	1	2	1995	129	NA
885	0	f	1	2	1995	129	7.2906738600172325
890	11	m	2	1	1995	129	NA
891	0	f	0	2	1995	129	4.610724703189844
895	3	f	0	3	1995	129	6.525092068899955
899	12	f	0	2	1995	129	9.053839414117453
900	1	f	2	1	1995	129	3.3010746069341996
901	1	m	1	2	1995	129	-8.646944738349898
904	4	m	2	1	1995	129	-2.8518662939849353
906	5	f	1	3	1995	129	9.65912783863697
4	12	m	1	3	1996	150	4.455057009194517
18	1	f	0	3	1996	150	1.1596609130636208
23	2	f	1	3	1996	150	NA
26	7	m	1	1	1996	150	-3.0859714290875293
31	6	m	1	3	1996	150	-9.155253919635571
34	12	m	2	3	1996	150	-2.1648077087196893
37	8	m	1	3	1996	150	NA
38	4	f	1	2	1996	150	8.926138611263355
41	3	m	0	2	1996	150	NA
43	4	f	0	2	1996	150	5.520476758467069
45	8	m	2	1	1996	150	NA
46	2	f	1	1	1996	150	6.912283444682443
48	13	m	2	2	1996	150	1.8601060426282625
51	5	f	0	1	1996	150	4.166823414204554
52	0	m	2	3	1996	150	-7.476244312359484
54	10	m	1	1	1996	150	-3.1683063174044492
57	0	f	0	2	1996	150	1.4334193911004527
58	2	m	0	1	1996	150	-9.07586864458743
59	16	f	0	3	1996	150	5.382629522252186
60	7	m	0	2	1996	150	-7.529902695028508
65	1	m	2	2	1996	150	NA
73	11	m	0	2	1996	150	-4.36578004367069
74	2	m	0	2	1996	150	-10.668781483570303
78	4	m	0	2	1996	150	-8.52736400002984
80	14	m	0	3	1996	150	3.294683599435093
83	8	f	0	2	1996	150	5.769436157178908
91	6	m	2	2	1996	150	NA
92	5	m	2	2	1996	150	-8.474468179769136
94	6	m	0	1	1996	150	-6.569808283810901
98	7	f	1	1	1996	150	4.113892852600516
102	1	m	1	3	1996	150	-5.07917624993844
103	10	f	0	3	1996	150	8.388700873016933
104	7	f	0	3	1996	150	6.77684174471382
105	6	f	0	1	1996	150	6.272558986307989
108	9	m	0	3	1996	150	-7.66497019331461
110	7	f	1	2	1996	150	9.0026885368885
117	3	f	0	1	1996	150	7.363638287215165
122	11	f	2	2	1996	150	7.854978629382084
127	5	m	2	1	1996	150	-6.437839297233353
128	1	f	1	3	1996	150	0.5189034438213389
132	6	f	0	2	1996	150	0.201548605426211
137	10	f	0	1	1996	150	9.88115863406602
140	13	m	1	3	1996	150	NA
141	2	f	2	1	1996	150	NA
145	15	m	2	2	1996	150	-3.863279044682603
148	5	f	1	2	1996	150	9.617584207872566
149	9	m	0	2	1996	150	NA
163	3	f	2	1	1996	150	6.958165253369445
177	1	m	0	2	1996	150	-9.380964462757454
179	2	m	2	3	1996	150	-4.520335833692201
182	4	f	2	3	1996	150	6.143078800214668
185	5	m	1	1	1996	150	-3.629053635643271
188	1	f	2	1	1996	150	-0.17148565768898943
192	5	f	2	2	1996	150	3.267569259888591
194	6	m	2	2	1996	150	-9.553713988904672
195	2	m	1	3	1996	150	-7.787093641534914
197	10	f	0	3	1996	150	8.517886441374252
201	9	f	1	2	1996	150	8.949323873757358
203	9	f	0	3	1996	150	7.596711594711876
204	1	f	2	2	1996	150	NA
208	2	f	1	2	1996	150	1.9260359972292813
214	6	f	1	1	1996	150	6.816374942156232
217	0	m	1	3	1996	150	-5.968694877701565
218	5	m	0	1	1996	150	-3.4009352437888944
219	0	m	2	3	1996	150	-7.593713675591965
223	2	f	1	1	1996	150	3.0656312420271816
227	10	f	0	1	1996	150	5.820155145937476
231	7	m	1	3	1996	150	NA
234	3	m	0	1	1996	150	-6.651486024847727
239	0	f	0	2	1996	150	0.14445493644284135
244	14	f	2	2	1996	150	10.010621919861949
255	2	f	2	2	1996	150	1.4073253587625623
265	1	f	2	3	1996	150	5.600517275991975
266	1	m	0	3	1996	150	-3.447978638982101
267	14	f	2	3	1996	150	9.5915244357366
273	11	m	2	3	1996	150	-5.070315325732811
274	1	m	2	2	1996	150	-4.670608784395907
279	13	f	1	1	1996	150	7.387496315166301
288	0	m	2	3	1996	150	-10.470010721790795
298	6	m	1	2	1996	150	NA
303	6	f	2	1	1996	150	1.9157755209345673
305	7	f	2	3	1996	150	7.815027990653121
311	6	m	0	3	1996	150	-0.8206734124134862
313	6	m	0	2	1996	150	-4.4293402348054345
322	6	f	0	3	1996	150	6.092590893072615
323	5	f	2	1	1996	150	NA
330	3	f	2	3	1996	150	6.245788174746225
338	1	f	1	2	1996	150	6.255488701166932
339	5	f	2	2	1996	150	3.5403132962125783
344	9	m	0	3	1996	150	-1.4615591599286002
356	10	f	0	1	1996	150	8.020361866213825
359	8	f	2	3	1996	150	1.3940971129445228
362	1	f	0	3	1996	150	5.1416350837153795
363	1	m	2	2	1996	150	-12.861292322521505
374	3	f	1	2	1996	150	3.636603229869255
375	3	f	0	1	1996	150	3.701905353119685
386	4	m	2	2	1996	150	-11.914595735905595
387	10	m	1	2	1996	150	0.997602907830584
390	6	f	0	1	1996	150	6.06845772383849
391	11	m	0	3	1996	150	-2.9060918705061467
394	10	m	0	3	1996	150	-2.3310405751864542
395	0	f	0	1	1996	150	6.141513212509261
398	3	m	0	1	1996	150	NA
400	8	f	2	3	1996	150	6.448232151469819
404	11	f	2	1	1996	150	7.377962053991642
409	2	m	1	2	1996	150	-6.137480571100944
412	3	m	0	1	1996	150	-10.923532106742327
427	0	f	0	2	1996	150	0.6921746696059337
436	8	m	2	2	1996	150	-1.9905833306301355
443	9	m	0	1	1996	150	-0.8947123630098985
447	2	m	2	3	1996	150	-4.38543739593834
451	15	f	1	1	1996	150	13.069419343621057
458	13	m	0	3	1996	150	-0.5190135619949152
459	4	m	0	2	1996	150	NA
464	4	m	1	1	1996	150	-9.119219531566952
467	1	f	1	3	1996	150	9.71085607418839
469	4	f	2	3	1996	150	0.7521708945404246
471	9	f	0	3	1996	150	7.4395476020441675
477	8	f	1	2	1996	150	2.8359552402649997
481	7	f	1	2	1996	150	4.7645033135698895
485	2	f	0	1	1996	150	2.278652736047583
491	5	m	0	3	1996	150	-9.442676162969219
492	1	m	0	3	1996	150	NA
497	6	m	0	2	1996	150	-9.494664200365484
502	12	m	0	3	1996	150	-4.378005361423006
506	1	f	1	2	1996	150	8.215379390149439
508	5	f	1	1	1996	150	9.092866822141051
512	1	m	1	2	1996	150	-11.127114941062759
513	4	m	2	3	1996	150	NA
514	5	m	1	1	1996	150	-10.457703346093364
532	8	m	1	2	1996	150	1.4602223489427661
534	11	f	2	1	1996	150	12.585516525784449
537	16	m	1	1	1996	150	-1.9352198350392376
539	9	m	0	3	1996	150	-2.1217966671679855
544	1	f	0	2	1996	150	3.321949635556477
545	2	m	2	3	1996	150	-8.460578835858636
546	12	m	0	3	1996	150	NA
550	7	f	2	1	1996	150	7.217961557410506
551	5	m	0	2	1996	150	-6.636378277758375
555	4	f	1	1	1996	150	5.591290045853011
580	6	m	2	1	1996	150	-7.133731483347562
582	3	m	1	3	1996	150	-7.995562244182102
585	2	m	2	3	1996	150	-4.019907713934021
586	2	f	2	2	1996	150	5.744486469339759
595	2	m	1	3	1996	150	-6.806434992074805
598	11	f	2	2	1996	150	8.620617022087911
601	14	m	2	2	1996	150	NA
603	8	f	0	1	1996	150	NA
605	8	m	0	2	1996	150	0.23416287332122893
610	0	f	2	2	1996	150	4.886380331056916
617	1	f	2	3	1996	150	0.14977409781091433
621	10	m	0	1	1996	150	NA
623	4	m	0	1	1996	150	-5.312169002628347
627	1	m	2	3	1996	150	-10.305154449963085
629	7	f	0	1	1996	150	7.696440277207891
631	14	m	1	3	1996	150	-1.0723773269865233
633	3	f	0	1	1996	150	2.032452201320711
634	6	f	0	1	1996	150	4.331090519358389
635	0	f	1	3	1996	150	4.124957536049376
636	6	f	0	2	1996	150	6.627053835566767
640	2	m	0	2	1996	150	-4.193311540087304
644	8	m	2	2	1996	150	-2.789006693419737
653	10	f	0	2	1996	150	12.730866676581856
655	7	f	0	3	1996	150	9.048638494312971
658	10	f	0	3	1996	150	NA
660	3	f	1	3	1996	150	2.5545623455310125
663	1	f	0	3	1996	150	3.6097907883623233
664	8	m	1	3	1996	150	NA
667	3	f	1	3	1996	150	7.5836861057503056
668	4	m	0	2	1996	150	-5.408505531774732
677	7	f	1	2	1996	150	NA
679	0	m	2	1	1996	150	-8.703033748884245
681	0	m	1	2	1996	150	-7.133877764400973
682	2	f	0	3	1996	150	6.887944189639464
686	8	m	0	3	1996	150	0.104667830032009
696	8	m	1	3	1996	150	-3.108363896990616
701	14	f	1	2	1996	150	7.185244365841048
702	2	m	1	2	1996	150	-7.28497626003918
703	2	m	1	2	1996	150	-6.4245468674996395
706	1	m	0	3	1996	150	-4.117870048729481
707	7	f	0	2	1996	150	4.036557829730318
710	4	f	0	1	1996	150	5.029434108348494
712	11	m	0	3	1996	150	NA
714	0	f	2	1	1996	150	-3.0631083031344724
716	6	f	0	2	1996	150	4.019484779305109
717	2	m	0	1	1996	150	-10.137417406288254
718	3	m	1	3	1996	150	-0.7178842639403136
737	9	m	0	1	1996	150	NA
740	7	f	0	3	1996	150	5.361133724885373
744	13	m	0	2	1996	150	-5.085350269963823
788	8	m	1	1	1996	150	-6.655355054356398
791	3	m	0	1	1996	150	NA
792	3	m	0	3	1996	150	-3.306978032197758
799	1	m	2	1	1996	150	-8.764720521044275
800	11	f	0	1	1996	150	11.962615663921818
804	4	m	1	2	1996	150	-6.9035852436493075
805	2	f	1	2	1996	150	3.7115515708429414
810	1	m	0	2	1996	150	-2.4932106245715016
819	3	f	0	1	1996	150	NA
822	2	f	1	2	1996	150	8.65991736503058
825	9	f	0	3	1996	150	9.68119409195348
826	12	m	2	3	1996	150	NA
835	5	f	2	1	1996	150	NA
842	1	m	2	2	1996	150	-6.5888611294256645
845	3	m	0	1	1996	150	-6.998421166356886
846	8	f	0	2	1996	150	5.234397614619347
847	0	f	1	1	1996	150	NA
849	4	f	0	2	1996	150	4.2479927371866495
854	9	m	1	1	1996	150	0.18253572293932507
864	1	m	1	2	1996	150	-8.373400033549451
875	11	m	0	1	1996	150	NA
879	6	f	2	3	1996	150	5.954841352735864
880	14	f	1	3	1996	150	7.177452952985384
881	3	m	0	1	1996	150	-4.637986700472799
882	2	m	2	2	1996	150	-6.787173448898544
883	15	m	2	3	1996	150	-1.8306826125982465
885	1	f	1	2	1996	150	3.247287582703072
890	12	m	0	1	1996	150	-3.3404483830556697
891	1	f	1	2	1996	150	-1.1124051592290651
893	0	m	2	2	1996	150	-6.207347217542998
895	4	f	1	3	1996	150	4.235646626003955
899	13	f	0	2	1996	150	7.680659516499776
900	2	f	1	1	1996	150	1.0019520527260388
901	2	m	2	2	1996	150	-6.194811015292951
904	5	m	1	1	1996	150	-5.147343683787685
906	6	f	2	3	1996	150	4.380864325475919
4	13	m	2	3	1997	148	-0.7452428377416024
18	2	f	2	3	1997	148	2.371627697390849
22	0	f	1	1	1997	148	1.2524133407514748
23	3	f	0	3	1997	148	7.989064685612879
26	8	m	1	1	1997	148	-3.8874976581321112
31	7	m	1	3	1997	148	-2.950392570260178
34	13	m	0	3	1997	148	0.40567944965196984
37	9	m	0	3	1997	148	4.263248761699832
38	5	f	0	2	1997	148	8.673391157931047
41	4	m	1	2	1997	148	-4.339953213224467
43	5	f	2	2	1997	148	9.724618717762732
45	9	m	0	1	1997	148	3.003892113674423
46	3	f	1	1	1997	148	NA
48	14	m	0	2	1997	148	0.5690236870262722
51	6	f	1	1	1997	148	10.730851185587257
52	1	m	0	3	1997	148	-8.867322347370232
54	11	m	2	1	1997	148	NA
57	1	f	1	2	1997	148	6.1333208570941435
58	3	m	0	1	1997	148	-10.809464395409675
60	8	m	0	2	1997	148	NA
65	2	m	0	2	1997	148	-4.008713667851712
74	3	m	0	2	1997	148	-2.41286847120032
78	5	m	1	2	1997	148	-7.081000786606078
79	0	f	2	2	1997	148	8.341907620379121
80	15	m	0	3	1997	148	-6.143674836927818
83	9	f	2	2	1997	148	12.696420225657533
91	7	m	2	2	1997	148	-3.1012350769913306
92	6	m	2	2	1997	148	-9.347519917335577
94	7	m	0	1	1997	148	-6.865030505795378
98	8	f	1	1	1997	148	5.345073197484015
102	2	m	2	3	1997	148	-4.0833059158891345
103	11	f	2	3	1997	148	5.364020359474327
104	8	f	0	3	1997	148	6.643463483492999
105	7	f	0	1	1997	148	6.065589456959751
108	10	m	0	3	1997	148	-3.570094793582784
110	8	f	0	2	1997	148	11.288024983669017
117	4	f	1	1	1997	148	5.084904135826958
119	0	f	0	1	1997	148	NA
122	12	f	1	2	1997	148	9.779313431983313
127	6	m	1	1	1997	148	-5.065336974640023
128	2	f	2	3	1997	148	3.433362577898375
132	7	f	1	2	1997	148	NA
134	0	f	1	3	1997	148	2.9808905285407565
137	11	f	2	1	1997	148	6.274460731307973
140	14	m	2	3	1997	148	-3.9310600148846984
141	3	f	0	1	1997	148	4.438514473176583
145	16	m	0	2	1997	148	1.5869033650836035
148	6	f	2	2	1997	148	9.196661283189574
149	10	m	1	2	1997	148	-1.2438066086388406
163	4	f	2	1	1997	148	NA
177	2	m	2	2	1997	148	-3.590171183142889
178	0	m	2	1	1997	148	-5.364760499621214
179	3	m	2	3	1997	148	-2.870444002983609
182	5	f	2	3	1997	148	3.0099260061568316
185	6	m	2	1	1997	148	0.5347329566296799
188	2	f	1	1	1997	148	2.499475197391672
192	6	f	0	2	1997	148	NA
194	7	m	1	2	1997	148	-5.572196335393728
195	3	m	2	3	1997	148	-7.023856667742003
197	11	f	1	3	1997	148	8.41338962133688
201	10	f	1	2	1997	148	7.714440971082068
203	10	f	1	3	1997	148	NA
204	2	f	2	2	1997	148	NA
205	0	m	1	3	1997	148	-2.1097720419453876
213	0	m	2	3	1997	148	-3.6687183972747475
214	7	f	2	1	1997	148	NA
217	1	m	0	3	1997	148	-6.530292356655895
219	1	m	2	3	1997	148	-5.469135764185046
223	3	f	1	1	1997	148	7.1526041360835215
227	11	f	0	1	1997	148	6.1298374172775105
231	8	m	2	3	1997	148	-8.754314655233989
234	4	m	2	1	1997	148	-2.491240361306942
239	1	f	2	2	1997	148	3.621056314321983
255	3	f	2	2	1997	148	6.49298654757443
259	0	f	0	3	1997	148	NA
265	2	f	0	3	1997	148	NA
266	2	m	0	3	1997	148	-10.275713884089841
267	15	f	2	3	1997	148	10.261695057303598
272	0	f	0	1	1997	148	4.47408181184851
273	12	m	1	3	1997	148	-0.08041681279488805
274	2	m	1	2	1997	148	-12.093415351549242
279	14	f	0	1	1997	148	8.668404523332038
288	1	m	1	3	1997	148	-6.230409456793573
298	7	m	2	2	1997	148	NA
303	7	f	1	1	1997	148	9.418935712082881
305	8	f	2	3	1997	148	10.322910382290146
311	7	m	2	3	1997	148	-5.210234706810874
313	7	m	1	2	1997	148	-6.2871195571557434
322	7	f	0	3	1997	148	6.458524953641268
323	6	f	1	1	1997	148	4.428137554515842
330	4	f	2	3	1997	148	NA
331	0	m	1	1	1997	148	-6.110015797419336
338	2	f	1	2	1997	148	7.590293207347392
339	6	f	0	2	1997	148	5.541770885449697
344	10	m	1	3	1997	148	-0.3119310857404734
359	9	f	2	3	1997	148	4.475871544231766
362	2	f	1	3	1997	148	9.21288602486306
363	2	m	0	2	1997	148	-4.061305144499177
371	0	f	0	2	1997	148	3.433508377172397
374	4	f	1	2	1997	148	4.112667650179959
375	4	f	0	1	1997	148	3.6692595703963518
386	5	m	0	2	1997	148	-3.6834732965145625
387	11	m	0	2	1997	148	-0.4005466133071228
390	7	f	1	1	1997	148	1.9162756775422274
391	12	m	0	3	1997	148	NA
394	11	m	0	3	1997	148	-2.5285296629457705
395	1	f	1	1	1997	148	2.472446885006102
398	4	m	2	1	1997	148	0.6911429620287151
400	9	f	2	3	1997	148	8.099221656470595
404	12	f	2	1	1997	148	14.912021056140114
409	3	m	1	2	1997	148	NA
412	4	m	1	1	1997	148	-3.684332508877322
421	0	m	1	1	1997	148	-3.0665546777084187
427	1	f	0	2	1997	148	-0.07573572410944762
436	9	m	0	2	1997	148	-3.7769576402914153
438	0	m	0	3	1997	148	-12.140209556645805
447	3	m	1	3	1997	148	-11.892791745205052
456	0	m	0	2	1997	148	-8.243614835369188
458	14	m	0	3	1997	148	1.4992721974957972
459	5	m	0	2	1997	148	-6.245150163680975
467	2	f	1	3	1997	148	8.951545915429952
469	5	f	0	3	1997	148	NA
471	10	f	1	3	1997	148	NA
472	0	f	1	2	1997	148	7.49879816016318
477	9	f	0	2	1997	148	5.229584345352008
